Order ID,Order Date,Ship Date,Customer ID,Segment,State,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
105487-3610-5483,8-Oct-21,14-Oct-21,CS-12250,Corporate,Bihar,Gaya,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0,115.1808
105487-2301-5484,8-Oct-21,14-Oct-21,CS-12250,Corporate,Bihar,Gaya,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0,0.4068
148999-2044-5485,30-Jan-21,4-Feb-21,EB-13870,Consumer,Delhi,Delhi,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096
107573-1099-5486,12-Dec-18,17-Dec-18,PB-19150,Consumer,Delhi,Delhi,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.6284
156608-4140-5487,24-Oct-19,29-Oct-19,MT-18070,Home Office,Daman & Diu,Diu,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,4,0.8,-6.286
134495-4897-5488,1-Apr-21,4-Apr-21,BF-11020,Corporate,Delhi,Delhi,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943
134495-0262-5489,1-Apr-21,4-Apr-21,BF-11020,Corporate,Delhi,Delhi,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358
134495-2222-5490,1-Apr-21,4-Apr-21,BF-11020,Corporate,Delhi,Delhi,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,3,0.2,1.8207
134495-3774-5491,1-Apr-21,4-Apr-21,BF-11020,Corporate,Delhi,Delhi,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058
164098-0615-5492,26-Jan-21,27-Jan-21,CG-12520,Consumer,Daman & Diu,Daman,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816
105249-1225-5493,28-Nov-18,28-Nov-18,DH-13675,Home Office,Bihar,Aurangabad,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0,0.1472
105249-2043-5494,28-Nov-18,28-Nov-18,DH-13675,Home Office,Bihar,Aurangabad,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0,19.872
105249-0330-5495,28-Nov-18,28-Nov-18,DH-13675,Home Office,Bihar,Aurangabad,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
113523-1249-5496,4-Sep-19,8-Sep-19,SC-20440,Corporate,Assam,Hailakandi,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4,0.7,-6.1248
117821-4469-5497,12-Jun-21,16-Jun-21,HG-15025,Consumer,West Bengal,South Twentyfour Parganas,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176
164378-1177-5498,15-Jul-21,18-Jul-21,MM-18055,Consumer,Tripura,Dhalai,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2,0,1.9024
164378-0634-5499,15-Jul-21,18-Jul-21,MM-18055,Consumer,Tripura,Dhalai,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3,0,3.6018
164378-4708-5500,15-Jul-21,18-Jul-21,MM-18055,Consumer,Tripura,Dhalai,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
164378-2084-5501,15-Jul-21,18-Jul-21,MM-18055,Consumer,Tripura,Dhalai,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528
164378-4519-5502,15-Jul-21,18-Jul-21,MM-18055,Consumer,Tripura,Dhalai,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0,4.3904
127782-1847-5503,2-Nov-21,6-Nov-21,TH-21115,Corporate,Assam,Hailakandi,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1,0.2,0.6624
127782-1962-5504,2-Nov-21,6-Nov-21,TH-21115,Corporate,Assam,Hailakandi,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3,0.2,1.2585
127782-3845-5505,2-Nov-21,6-Nov-21,TH-21115,Corporate,Assam,Hailakandi,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3,0.2,2.8782
127782-1817-5506,2-Nov-21,6-Nov-21,TH-21115,Corporate,Assam,Hailakandi,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16
162026-0167-5507,8-Oct-20,8-Oct-20,JE-15745,Consumer,Bihar,Araria,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0,27.882
150000-2973-5508,8-Apr-20,14-Apr-20,PG-18820,Consumer,Goa,North Goa ,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4,0,8.6016
168529-1588-5509,8-Oct-19,12-Oct-19,MB-17305,Consumer,Bihar,Aurangabad,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.737
152569-1736-5510,15-May-21,20-May-21,JD-16015,Consumer,Haryana,Bhiwani,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2,0.2,19.1376
152569-2185-5511,15-May-21,20-May-21,JD-16015,Consumer,Haryana,Bhiwani,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475
137680-0174-5512,24-Feb-18,2-Mar-18,JH-15430,Consumer,Arunachal Pradesh,Tawang,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024
137680-0069-5513,24-Feb-18,2-Mar-18,JH-15430,Consumer,Arunachal Pradesh,Tawang,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3,0.2,7.6869
103177-1795-5514,30-May-19,1-Jun-19,EN-13780,Consumer,Tripura,Dhalai,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3,0,2.3997
103177-4540-5515,30-May-19,1-Jun-19,EN-13780,Consumer,Tripura,Dhalai,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0,44.8896
103177-1527-5516,30-May-19,1-Jun-19,EN-13780,Consumer,Tripura,Dhalai,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.8655
138408-3870-5517,18-Nov-20,21-Nov-20,KC-16255,Corporate,Andhra Pradesh,Guntur,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0,527.984
117667-4540-5518,4-Dec-21,9-Dec-21,MS-17980,Corporate,Assam,Hailakandi,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,10,0.3,-10.284
117667-4093-5519,4-Dec-21,9-Dec-21,MS-17980,Corporate,Assam,Hailakandi,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2,0.2,6.846
117667-0716-5520,4-Dec-21,9-Dec-21,MS-17980,Corporate,Assam,Hailakandi,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806
117667-2709-5521,4-Dec-21,9-Dec-21,MS-17980,Corporate,Assam,Hailakandi,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5,0.2,8.671
117667-0580-5522,4-Dec-21,9-Dec-21,MS-17980,Corporate,Assam,Hailakandi,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4,0.2,-28.7964
110982-0829-5523,5-Jun-20,7-Jun-20,CK-12205,Consumer,Bihar,Darbhanga,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,6,0.2,7.0044
110982-4859-5524,5-Jun-20,7-Jun-20,CK-12205,Consumer,Bihar,Darbhanga,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,0,15.7248
147123-0575-5525,10-Dec-20,12-Dec-20,SJ-20125,Home Office,Bihar,Jehanabad ,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0,36.9288
154501-2804-5526,30-Apr-21,5-May-21,EA-14035,Corporate,Bihar,Araria,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,0,4.0098
166933-2676-5527,24-Apr-21,28-Apr-21,MG-17890,Home Office,Bihar,Khagaria,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0,0.6516
142055-3465-5528,8-May-19,10-May-19,AB-10255,Home Office,Tripura,Dhalai,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0,18.2112
137106-0011-5529,31-Mar-19,4-Apr-19,SC-20260,Corporate,Delhi,Delhi,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5,0.2,27.986
136609-4381-5530,6-Aug-21,11-Aug-21,TB-21355,Corporate,Daman & Diu,Daman,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536
160885-1795-5531,2-Dec-21,6-Dec-21,JK-16090,Consumer,Pondicherry,Pondicherry,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0,743.988
167472-1109-5532,6-Jun-20,7-Jun-20,CK-12595,Consumer,Assam,Cachar,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0,75.5748
167472-3038-5533,6-Jun-20,7-Jun-20,CK-12595,Consumer,Assam,Cachar,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0,5.1015
167472-3174-5534,6-Jun-20,7-Jun-20,CK-12595,Consumer,Assam,Cachar,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.348
167472-0157-5535,6-Jun-20,7-Jun-20,CK-12595,Consumer,Assam,Cachar,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718
167472-1721-5536,6-Jun-20,7-Jun-20,CK-12595,Consumer,Assam,Cachar,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3,0,30.7872
167472-0591-5537,6-Jun-20,7-Jun-20,CK-12595,Consumer,Assam,Cachar,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3,0,5.6016
167472-1534-5538,6-Jun-20,7-Jun-20,CK-12595,Consumer,Assam,Cachar,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2,0,6.2208
120551-2071-5539,13-Apr-19,20-Apr-19,SS-20590,Consumer,Pondicherry,Pondicherry,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0,8.0178
150595-0513-5540,22-May-21,26-May-21,LE-16810,Consumer,Haryana,Bhiwani,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958
150595-3274-5541,22-May-21,26-May-21,LE-16810,Consumer,Haryana,Bhiwani,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2,0.8,-2.6268
150595-0381-5542,22-May-21,26-May-21,LE-16810,Consumer,Haryana,Bhiwani,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3,0.2,2.5137
134936-1086-5543,19-Dec-20,25-Dec-20,ES-14080,Corporate,Arunachal Pradesh,East Siang,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.8656
134936-0174-5544,19-Dec-20,25-Dec-20,ES-14080,Corporate,Arunachal Pradesh,East Siang,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6,0.7,-7.656
134936-2103-5545,19-Dec-20,25-Dec-20,ES-14080,Corporate,Arunachal Pradesh,East Siang,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712
102967-1590-5546,22-Sep-21,26-Sep-21,MG-17890,Home Office,Rajasthan,Ajmer,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0,17.524
151008-2396-5547,7-Sep-21,8-Sep-21,JM-16195,Consumer,Delhi,Delhi,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0,10.5672
151008-2807-5548,7-Sep-21,8-Sep-21,JM-16195,Consumer,Delhi,Delhi,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.46
159800-4859-5549,28-Nov-18,1-Dec-18,SG-20470,Consumer,Bihar,Aurangabad,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0,11.7936
159800-3447-5550,28-Nov-18,1-Dec-18,SG-20470,Consumer,Bihar,Aurangabad,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0,34.9825
159618-3183-5551,12-Nov-18,16-Nov-18,DB-12970,Corporate,Daman & Diu,Daman,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1,0.2,0.334
159618-0432-5552,12-Nov-18,16-Nov-18,DB-12970,Corporate,Daman & Diu,Daman,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6,0.2,-3.123
159618-3832-5553,12-Nov-18,16-Nov-18,DB-12970,Corporate,Daman & Diu,Daman,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719
159618-4100-5554,12-Nov-18,16-Nov-18,DB-12970,Corporate,Daman & Diu,Daman,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288,7,0.2,12.7008
159618-4467-5555,12-Nov-18,16-Nov-18,DB-12970,Corporate,Daman & Diu,Daman,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,1,0.32,-12.9987
116113-2963-5556,2-Oct-21,6-Oct-21,JW-15220,Corporate,Andhra Pradesh,Anantapur,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0,3.4544
125066-3829-5557,14-Dec-19,18-Dec-19,KD-16495,Corporate,Mizoram,Aizawl,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0,1.9712
125066-3582-5558,14-Dec-19,18-Dec-19,KD-16495,Corporate,Mizoram,Aizawl,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,15.764
114741-0048-5559,6-Dec-19,10-Dec-19,IL-15100,Consumer,Punjab,Faridkot,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,1,0,3.1104
114741-0078-5560,6-Dec-19,10-Dec-19,IL-15100,Consumer,Punjab,Faridkot,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.653
114741-4853-5561,6-Dec-19,10-Dec-19,IL-15100,Consumer,Punjab,Faridkot,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0,6.8724
133263-1153-5562,31-Mar-21,2-Apr-21,JE-15610,Corporate,Goa,South Goa,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54,1,0,17.27
133263-1449-5563,31-Mar-21,2-Apr-21,JE-15610,Corporate,Goa,South Goa,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0,1439.976
133263-0474-5564,31-Mar-21,2-Apr-21,JE-15610,Corporate,Goa,South Goa,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4,0,30.7776
157966-0799-5565,13-Mar-21,13-Mar-21,SU-20665,Home Office,Haryana,Bhiwani,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456,4,0.2,2.1888
157966-2109-5566,13-Mar-21,13-Mar-21,SU-20665,Home Office,Haryana,Bhiwani,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994
157966-3338-5567,13-Mar-21,13-Mar-21,SU-20665,Home Office,Haryana,Bhiwani,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86
157966-3606-5568,13-Mar-21,13-Mar-21,SU-20665,Home Office,Haryana,Bhiwani,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648
157966-1449-5569,13-Mar-21,13-Mar-21,SU-20665,Home Office,Haryana,Bhiwani,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
157966-1934-5570,13-Mar-21,13-Mar-21,SU-20665,Home Office,Haryana,Bhiwani,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,3,0.2,5.6376
157966-1527-5571,13-Mar-21,13-Mar-21,SU-20665,Home Office,Haryana,Bhiwani,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3015
151162-1033-5572,5-Dec-18,9-Dec-18,EA-14035,Corporate,West Bengal,Bankura ,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3,0.2,35.6613
151162-3719-5573,5-Dec-18,9-Dec-18,EA-14035,Corporate,West Bengal,Bankura ,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.952
151162-3036-5574,5-Dec-18,9-Dec-18,EA-14035,Corporate,West Bengal,Bankura ,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784
151162-1870-5575,5-Dec-18,9-Dec-18,EA-14035,Corporate,West Bengal,Bankura ,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.1845
151162-1809-5576,5-Dec-18,9-Dec-18,EA-14035,Corporate,West Bengal,Bankura ,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.985
136686-4864-5577,12-Dec-20,16-Dec-20,RF-19840,Consumer,Bihar,Begusarai,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0,122.7648
136686-2350-5578,12-Dec-20,16-Dec-20,RF-19840,Consumer,Bihar,Begusarai,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.8256
137498-3829-5579,9-Sep-21,14-Sep-21,LC-17050,Consumer,Bihar,Araria,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0,1.9024
137498-3833-5580,9-Sep-21,14-Sep-21,LC-17050,Consumer,Bihar,Araria,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245
137498-0143-5581,9-Sep-21,14-Sep-21,LC-17050,Consumer,Bihar,Araria,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,0,22.8096
163818-0076-5582,4-Oct-21,8-Oct-21,PS-18970,Home Office,Madhya Pradesh,Barwani,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1,0,8.5914
161158-0462-5583,9-May-20,13-May-20,PS-18970,Home Office,Tripura,Dhalai,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8,5,0,3.44
116673-3829-5584,15-Dec-18,19-Dec-18,JO-15280,Consumer,Bihar,Gaya,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0,1.9712
105333-2182-5585,30-Nov-21,4-Dec-21,VP-21730,Home Office,Tripura,Dhalai,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4,0,1.6712
105333-1468-5586,30-Nov-21,4-Dec-21,VP-21730,Home Office,Tripura,Dhalai,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,546.06,3,0,163.818
105333-1809-5587,30-Nov-21,4-Dec-21,VP-21730,Home Office,Tripura,Dhalai,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3,0,5.3898
149993-1561-5588,19-Mar-19,20-Mar-19,GA-14725,Consumer,Bihar,Munger,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0,3.597
168158-1759-5589,19-Jul-18,24-Jul-18,EM-14140,Home Office,Orissa,Anugul,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098
115224-0615-5590,8-Dec-20,11-Dec-20,DB-13615,Consumer,Bihar,Aurangabad,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.534
115224-3816-5591,8-Dec-20,11-Dec-20,DB-13615,Consumer,Bihar,Aurangabad,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474
164742-2880-5592,13-Oct-18,18-Oct-18,ML-17395,Corporate,Sikkim,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2,0,27.0578
164742-4738-5593,13-Oct-18,18-Oct-18,ML-17395,Corporate,Sikkim,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1,0,9.47
108014-3984-5594,19-Nov-21,25-Nov-21,JH-15430,Consumer,West Bengal,Koch Bihar ,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.913,7,0.7,-45.9333
160325-0984-5595,24-Sep-21,24-Sep-21,BP-11095,Corporate,Maharashtra,Amravati,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0,109.7544
160325-1944-5596,24-Sep-21,24-Sep-21,BP-11095,Corporate,Maharashtra,Amravati,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
159779-2735-5597,25-Sep-19,29-Sep-19,SB-20185,Consumer,Rajasthan,Ajmer,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2,0,32.2514
151176-1165-5598,13-Feb-21,20-Feb-21,SV-20785,Consumer,Madhya Pradesh,Bhind,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0,6.5052
151176-0614-5599,13-Feb-21,20-Feb-21,SV-20785,Consumer,Madhya Pradesh,Bhind,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0,2.7846
108903-4010-5600,3-Oct-18,3-Oct-18,DO-13435,Consumer,West Bengal,Bankura ,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2,0.2,4.1988
108903-4030-5601,3-Oct-18,3-Oct-18,DO-13435,Consumer,West Bengal,Bankura ,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,5,0.2,4.887
108903-3023-5602,3-Oct-18,3-Oct-18,DO-13435,Consumer,West Bengal,Bankura ,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,3,0.2,-3.5622
117919-3572-5603,27-Aug-20,29-Aug-20,TB-21355,Corporate,Daman & Diu,Daman,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1,0.2,1.062
117919-4353-5604,27-Aug-20,29-Aug-20,TB-21355,Corporate,Daman & Diu,Daman,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5,0.2,27.972
142475-3718-5605,3-Dec-19,7-Dec-19,BS-11380,Corporate,Tripura,Dhalai,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232
134516-1546-5606,20-Sep-20,25-Sep-20,FM-14215,Corporate,Uttar Pradesh,Bijnor,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068
134516-2880-5607,20-Sep-20,25-Sep-20,FM-14215,Corporate,Uttar Pradesh,Bijnor,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691
105193-1547-5608,25-Mar-21,31-Mar-21,JL-15835,Consumer,Tripura,Dhalai,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5,0,2.9835
168634-1626-5609,6-Dec-19,11-Dec-19,AF-10870,Consumer,Bihar,Aurangabad,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0,2.0228
117198-3033-5610,31-Aug-21,5-Sep-21,BG-11035,Consumer,Kerala,Alappuzha,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767
145828-2323-5611,5-Oct-19,7-Oct-19,MB-17305,Consumer,West Bengal,Haora ,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641
121027-2049-5612,18-Aug-21,22-Aug-21,HW-14935,Corporate,Haryana,Jind,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.316
121027-2253-5613,18-Aug-21,22-Aug-21,HW-14935,Corporate,Haryana,Jind,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0,224.424
147431-3994-5614,2-Feb-20,7-Feb-20,AB-10105,Consumer,Tripura,Dhalai,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.898
158001-2399-5615,23-Aug-20,27-Aug-20,JP-15460,Corporate,Tripura,Dhalai,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3,5,0,8.733
